"site_i","site_j","distance_km","sim_DDT","sim_PCP","sim_isotope","sim_overall"
"S009","S010",1991.57063349906,0.0582059415862588,0.850992877139248,0.745902981674363,0.55170060013329
"S009","S011",128.384586983533,0.684585149472898,0.725146454387625,0.980934306801227,0.79688863688725
"S009","S012",1886.28508356127,0.112648286032189,0.189007739328414,0.799998090943787,0.36721803876813
"S009","S013",2038.38329504466,0.0740071214789845,0.266107595228851,0.776369713182144,0.372161476629993
"S009","S014",1165.5377773701,0.238621493560741,0.701706177864209,0.898358225209292,0.61289529887808
"S009","S015",274.703719411595,0.88954584838486,0.686821057614748,0.903770252316867,0.826712386105492
"S009","S016",1978.10559201575,0.107501747812148,0.296073859480581,0.77113579449889,0.391570467263873
"S009","S017",1780.68550051219,0.105710614588427,0.206021776619365,0.804958067409013,0.372230152872268
"S009","S018",1004.39041258203,0.218782903116082,0.722861908249406,0.939459137932028,0.627034649765839
"S009","S019",163.582472959497,0.644406390896507,0.254306591954008,0.954944197766368,0.617885726872294
"S009","S020",394.696834094434,0.879404245089164,0.739529718784629,0.878308279824551,0.832414081232781
"S009","S021",1968.99033531403,0.0994113614205535,0.323184490118172,0.818615379964465,0.41373707716773
"S009","S022",958.429767167237,0.318391700522024,0.552253949332311,0.920602349213457,0.59708266635593
"S009","S023",2179.34912965448,0.0969497100673361,0.22257596873117,0.745159151115415,0.354894943304641
"S009","S024",2020.61730943686,0.094149739839173,0.860486482920818,0.738352032695366,0.564329418485119
"S009","S025",790.254597909944,0.420414553240381,0.407615803964742,0.922030648405742,0.583353668536955
"S009","S026",308.600663359564,0.879404245089164,0.855455488164458,0.933892681537539,0.88958413826372
"S009","S027",919.424800184556,0.533248667331532,0.490037339381453,0.916649302285606,0.64664510299953
"S009","S028",1925.8385327851,0.0825913520272401,0.353651374488382,0.765831667157646,0.400691464557756
"S009","S029",174.522266805124,0.977119051976309,0.695424578637807,0.911665340332058,0.861402990315391
"S009","S030",2001.87453001481,0.0501744189191014,0.390219504935403,0.768352824650489,0.402915582834998
"S009","S031",1907.74043915894,0.0683941458960407,0.604814972390548,0.788284721387823,0.487164613224804
"S009","S032",1888.72812483045,0.146134845988182,0.399813887825866,0.795212593866225,0.447053775893424
"S009","S033",981.376851287807,0.271712280169267,0.468352470573876,0.862073995883145,0.53404624887543
"S009","S034",145.144890876693,0.967156788865319,0.294991301511843,0.969355961219601,0.743834683865588
"S009","S035",976.863896626213,0.218208768722317,0.974856412026015,0.901368166580188,0.698144449109506
"S009","S036",2001.10800027237,0.0960324350981654,0.0710096719817293,0.726917631398639,0.297986579492845
"S009","S037",870.260176208288,0.3730666412155,0.859503138175531,0.92192930233594,0.718166360575657
"S009","S038",676.227870828348,0.358167163131207,0.282949368330647,0.908222782201015,0.516446437887623
"S009","S039",2000.11371603894,0.082636339889289,0.188214567982807,0.785032010393804,0.3519609727553
"S009","S040",240.422391060628,0.879404245089164,0.406977114143068,0.90095379866122,0.729111719297817
"S009","S041",1039.63325121175,0.151111150148139,0.90362832667337,0.981642871569283,0.678794116130264
"S009","S042",136.039428768996,0.879404245089164,0.482118515693837,0.951542144930634,0.771021635237878
"S009","S043",1032.04580535946,0.285468019276415,0.49033436983535,0.819162516896174,0.531654968669313
"S009","S044",1780.13457104376,0.156893514408272,0.269668940299773,0.769676397456902,0.398746284054982
"S009","S045",351.071398737103,0.879404245089164,0.610993239948363,0.95430326071419,0.814900248583905
"S009","S046",2044.32351432553,0.0565619092308729,0.319297244673917,0.738955992470897,0.371605048791896
"S009","S047",2051.38022126658,0.12787298161406,0.230589158400226,0.734480197737581,0.364314112583956
"S009","S048",182.089306135149,0.812592754953325,0.250352526368434,0.888868796703584,0.650604692675114
"S009","S049",1861.97283411201,0.120566664947305,0.761761002854045,0.750888973183155,0.544405546994835
"S009","S050",407.807879536765,0.816592792913802,0.631731516393788,0.873981418213868,0.774101909173819
"S009","S051",987.257488221746,0.186925545650191,0.954566106976139,0.85394416024436,0.665145270956897
"S009","S052",855.102754868759,0.293197000605351,0.883969213265909,0.887944660064555,0.688370291311938
"S009","S053",914.216999302678,0.203341820288259,0.679640644917912,0.895037154278325,0.592673206494832
"S009","S054",2009.08218028398,0.0898909516564881,0.825916196222803,0.74861959742687,0.554808915102054
"S009","S055",837.132296132098,0.280717196873224,0.902689296706392,0.978966917857874,0.72079113714583
"S009","S056",1943.14257125742,0.110119544925899,0.155920920620256,0.827279406847058,0.364439957464404
"S009","S057",76.8808172428254,0.934333941090135,0.224225950133363,0.947657857087843,0.702072582770447
"S009","S058",916.67850311516,0.323630382563281,0.45293945345696,0.893387790064079,0.556652542028107
"S009","S059",1097.3104543798,0.254541897008576,0.440406407177026,0.879793313862562,0.524913872682721
"S009","S060",231.882427400744,0.935825641536249,0.934517432641031,0.917032539833574,0.929125204670285
"S010","S011",1993.82541050904,0.0850236696356545,0.61709446756665,0.741559664533292,0.481225933911866
"S010","S012",124.376641162493,0.516705079468556,0.222102610263665,0.923706572340467,0.554171420690896
"S010","S013",137.186144859089,0.786491089276959,0.312702494201145,0.879841988220293,0.659678523899466
"S010","S014",853.787489968785,0.243925812036888,0.824573503156817,0.804718406074103,0.624405907089269
"S010","S015",1938.83143927581,0.0517768536893882,0.584479827899396,0.77010042220194,0.468785701263574
"S010","S016",142.23396895883,0.541441816257442,0.347915790406944,0.878664987202315,0.589340864622233
"S010","S017",246.622775850504,0.550615865898399,0.242095770897567,0.921772078908549,0.571494571901505
"S010","S018",997.919320283328,0.266044287543693,0.615150335075529,0.792835645271639,0.558010089296954
"S010","S019",1966.28882851302,0.09032489808998,0.216413098362418,0.712997254907573,0.339911750453324
"S010","S020",1961.27000643726,0.0511865521203679,0.869019869203464,0.660549503196288,0.526918641506707
"S010","S021",125.823927263593,0.585505929649452,0.379773437357795,0.909714612861004,0.624997993289417
"S010","S022",1034.6849872454,0.182812370708239,0.469964177253816,0.797234661555062,0.483337069839039
"S010","S023",222.757494816391,0.600372518348246,0.261548568396243,0.975706207549559,0.61254243143135
"S010","S024",129.788586950792,0.618227322621247,0.988967164540057,0.911926387729741,0.839706958297015
"S010","S025",1218.73804289775,0.138448921755043,0.346878145783384,0.797754855732572,0.427693974423666
"S010","S026",2083.80108185773,0.0511865521203679,0.727986527137632,0.697011287255217,0.492061455504405
"S010","S027",1075.99115689542,0.109153468451279,0.417018285345885,0.812790454556467,0.446320736117877
"S010","S028",148.689999994759,0.704746201116329,0.415575011247144,0.970265397285801,0.696862203216424
"S010","S029",1883.91650893619,0.0568741344621536,0.591801363008337,0.697476321439786,0.448717272970092
"S010","S030",53.8598229537915,0.862015415466563,0.458546146998539,0.959561892625645,0.760041151696916
"S010","S031",87.7879153773518,0.851036895390609,0.71071684456835,0.93993018398754,0.8338946413155
"S010","S032",269.267237958634,0.39830295911056,0.469820486829344,0.92258900003253,0.596904148657478
"S010","S033",1010.19511889147,0.214219031800839,0.398564616448938,0.864216507332325,0.492333385194034
"S010","S034",1906.407617375,0.0562942715574484,0.251035496404614,0.769372042132067,0.35890060336471
"S010","S035",1015.48568372882,0.266744283133412,0.872941765208945,0.824855128291465,0.654847058877941
"S010","S036",428.137415114012,0.606107108777988,0.0834433211949317,0.896146142807515,0.528565524260145
"S010","S037",1121.31239047756,0.156020225760782,0.731431048466208,0.789420833988959,0.558957369405316
"S010","S038",1316.64720242422,0.162510546967524,0.240787897040431,0.791264616629365,0.398187686879106
"S010","S039",264.717589698013,0.704362531838165,0.221170556227828,0.896197542397369,0.607243543487787
"S010","S040",2216.54585401188,0.0511865521203679,0.346334625294438,0.675986396563753,0.357835857992853
"S010","S041",952.171414652294,0.385186278637927,0.768981269580296,0.757302946008952,0.637156831409058
"S010","S042",2025.12348380373,0.0511865521203679,0.410279422792402,0.715796450148562,0.392420808353777
"S010","S043",973.374867898741,0.203896540613535,0.417271056146445,0.869999700690222,0.497055765816734
"S010","S044",226.479773141425,0.370990106288231,0.316887423554366,0.935161447422531,0.541012992421709
"S010","S045",2212.26207491112,0.0511865521203679,0.519950895176288,0.715536338373572,0.428891261890076
"S010","S046",84.01759117349,0.97175490490177,0.375205543138371,0.971920677140098,0.77296037506008
"S010","S047",123.516366967917,0.455185613501474,0.270964851286875,0.895164000691749,0.540438155160033
"S010","S048",1811.73159580621,0.0716299046865144,0.213048216713353,0.708882505156011,0.331186875518626
"S010","S049",136.975447943319,0.482769773981046,0.895143805920949,0.963806495955501,0.780573358619165
"S010","S050",2097.11975717585,0.0712790292681445,0.74234642070972,0.656989807265537,0.490205085747801
"S010","S051",1008.87573452265,0.311385698427674,0.812328957795236,0.870500039181049,0.66473823180132
"S010","S052",1138.87542039467,0.198521613338757,0.752251504099673,0.832700667029054,0.594491261489162
"S010","S053",1078.60957066616,0.286246781423249,0.578369347839468,0.827431629636174,0.564015919632964
"S010","S054",70.7860845982,0.647517247438749,0.970532443231787,0.993503887984736,0.870517859551757
"S010","S055",1176.89095738734,0.207347259927739,0.942730660753632,0.743885423461741,0.631321114714371
"S010","S056",287.221412050234,0.528570487876847,0.183222356859683,0.901041236186753,0.537611360307761
"S010","S057",2047.07416871699,0.0622967217891571,0.190814686433272,0.709074171033021,0.320728526418484
"S010","S058",1076.24001276735,0.179853143345951,0.385448248667217,0.829811976740213,0.46503778958446
"S010","S059",897.137089461524,0.228669394980968,0.374782715554136,0.838766178322201,0.480739429619102
"S010","S060",2048.67415732305,0.0621974211891738,0.910622795697096,0.685997193329566,0.552939136738612
"S011","S012",1884.32636343303,0.164549707394213,0.13705829202582,0.79734827908985,0.366318759503294
"S011","S013",2032.18621557234,0.108105064119441,0.192966979165819,0.778387763795273,0.359819935693511
"S011","S014",1152.40891169955,0.34856364287842,0.508839746900123,0.903152817984749,0.586852069254431
"S011","S015",153.379081967438,0.608969877579545,0.947148060173248,0.915446950152635,0.823854962635143
"S011","S016",1971.08237001612,0.15703196000515,0.214696909439203,0.773253600898208,0.38166082344752
"S011","S017",1774.60133921319,0.154415582444083,0.149395960842172,0.798506051211731,0.367439198165995
"S011","S018",1023.94465518571,0.319584646679139,0.99684953829065,0.929439748039072,0.748624644336287
"S011","S019",43.870967005599,0.941309333678466,0.350696870149859,0.95219754084053,0.748067914889618
"S011","S020",268.712173640836,0.602027086571466,0.536267353490951,0.874564095741594,0.670952845268004
"S011","S021",1963.14027480672,0.145214019756485,0.234356087122265,0.812605536144689,0.397391881007813
"S011","S022",959.926970382146,0.465087068814116,0.761575742377009,0.906893886931927,0.711185566041017
"S011","S023",2173.71821580859,0.141618190435453,0.161400174557299,0.741963275814442,0.348327213602398
"S011","S024",2014.58140936379,0.137528165651365,0.623978722138509,0.738347353908619,0.499951413899497
"S011","S025",819.444405105841,0.614115794892838,0.562115144462738,0.90863588905955,0.694955609471709
"S011","S026",186.736989071081,0.602027086571466,0.847672923279228,0.933692661072996,0.79446422364123
"S011","S027",935.13201658235,0.778936948518546,0.675777060504671,0.90810391353638,0.787605974186532
"S011","S028",1919.35842818091,0.120644381624159,0.256449040299561,0.760612592952057,0.379235338291925
"S011","S029",110.615991916405,0.668921192250018,0.959012589015667,0.927341412252579,0.851758397839421
"S011","S030",2000.65428263587,0.0732917139054705,0.282966290436802,0.762430341274418,0.372896115205563
"S011","S031",1908.44078179485,0.099905973637759,0.438579432789555,0.785121102453636,0.441202169626984
"S011","S032",1874.48824575293,0.213464820410872,0.289923623171858,0.793236884342926,0.432208442641885
"S011","S033",988.090795791594,0.396900634462308,0.645872937445985,0.855265995335148,0.632679855747814
"S011","S034",87.7907192801377,0.662101174869093,0.406802377267304,0.961262834710661,0.676722128949019
"S011","S035",987.123694948327,0.318745986369012,0.706913670717706,0.898499953209998,0.641386536765572
"S011","S036",1975.41944777636,0.140278291417958,0.0514924118647793,0.727520245444891,0.306430316242543
"S011","S037",878.093983018227,0.54495286890571,0.843680985187436,0.927212932438003,0.771948928843716
"S011","S038",692.934355093159,0.523188625121333,0.390196168813366,0.892819601556657,0.602068131830452
"S011","S039",1985.05481358843,0.120710097133886,0.136483126636831,0.785773868630482,0.347655697467066
"S011","S040",228.340959045381,0.602027086571466,0.561234370906156,0.910658566224548,0.69130667456739
"S011","S041",1043.8358789847,0.220733900325604,0.802483092863179,0.965136540506769,0.66278451123185
"S011","S042",31.3981037542911,0.602027086571466,0.664856751042075,0.942444631771291,0.736442823128277
"S011","S043",1052.76934729611,0.416994174495624,0.676186674937865,0.808581247881826,0.633920699105105
"S011","S044",1777.28267644674,0.229180423398131,0.195549475916849,0.768207918221184,0.397645939178721
"S011","S045",258.521548083633,0.602027086571466,0.842579090405037,0.946897393669857,0.79716785688212
"S011","S046",2042.23924461843,0.0826221680011949,0.231537264871029,0.735890009687343,0.350016480853189
"S011","S047",2046.53146136291,0.186789008953112,0.167210910634151,0.735305847240829,0.36310192227603
"S011","S048",204.956874706619,0.842470161467561,0.345244088078529,0.874064917736403,0.687259722427498
"S011","S049",1867.51967703413,0.176116389670644,0.552388290310372,0.74823716244496,0.492247280808659
"S011","S050",282.464514194724,0.83834336454297,0.458097869237873,0.870583323004087,0.72234151892831
"S011","S051",1002.51846788513,0.273049372739265,0.759660802000119,0.846488408852373,0.626399527863919
"S011","S052",870.136013036289,0.428284196394123,0.82032998831317,0.877774451169113,0.708796211958802
"S011","S053",926.3312327536,0.297029259902619,0.937246042927781,0.893723535874305,0.709332946234902
"S011","S054",2015.76498504153,0.131307189070199,0.598910201312279,0.744506831410103,0.491574740597527
"S011","S055",822.260937190765,0.410054464502137,0.654581942920299,0.960960930885967,0.675199112769467
"S011","S056",1926.73811868511,0.160855877476581,0.113065502752633,0.821488897053388,0.365136759094201
"S011","S057",93.5116090355658,0.732698577421,0.309214709355117,0.942893826223259,0.661602370999792
"S011","S058",928.933432914597,0.472739414245932,0.624617897138393,0.88362774698298,0.660328352789101
"S011","S059",1109.22608138574,0.3718191918194,0.607334428117617,0.869614832331711,0.616256150756243
"S011","S060",109.534591936633,0.731530660293818,0.67766200284307,0.914797176331258,0.774663279822715
"S012","S013",163.017459393759,0.656975122176623,0.710268112286941,0.925009861954563,0.764084365472709
"S012","S014",738.153940342962,0.472079377055423,0.269354532268333,0.870389658484455,0.537274522602737
"S012","S015",1825.18491050542,0.100205815167604,0.129814495422914,0.833451114757497,0.354490475116005
"S012","S016",116.647828606979,0.954313213264776,0.638380367858213,0.920289983855683,0.837661188326224
"S012","S017",122.374756873579,0.938412987111235,0.917416316031556,0.944132235599255,0.933320512914015
"S012","S018",902.016581160142,0.514886147078961,0.136626495124843,0.847476381934094,0.499663008045966
"S012","S019",1855.75736494442,0.174809386783814,0.0480659140415403,0.764038667443694,0.328971322756349
"S012","S020",1844.57209558916,0.0990633809387253,0.255578287832754,0.704950444879937,0.353197371217139
"S012","S021",99.1748327733488,0.88249333320657,0.584829238740086,0.9499051420067,0.805742571317785
"S012","S022",927.896215578527,0.353804090519618,0.104380270498488,0.845336889963863,0.434507083660656
"S012","S023",296.901180795671,0.86064079163737,0.84918304705527,0.929791464343702,0.879871767678781
"S012","S024",145.749292881987,0.83578492985033,0.219652188709403,0.913380314795777,0.65627247778517
"S012","S025",1122.39372637501,0.267945733952221,0.0770425416219098,0.846581764645281,0.397190013406471
"S012","S026",1969.7104044423,0.0990633809387253,0.161687707914049,0.747112379191996,0.335954489348257
"S012","S027",976.076561092144,0.211249071837161,0.0926208497029992,0.867901709265964,0.390590543602041
"S012","S028",75.8988828627752,0.733178949599284,0.534446500036501,0.936890307328085,0.734838585654623
"S012","S029",1774.07756350988,0.110070786454529,0.131440627481747,0.753140532613117,0.331550648849797
"S012","S030",116.544474624596,0.445407743751771,0.484362613703029,0.92995956462469,0.619909974026497
"S012","S031",44.9217821092377,0.607147683334456,0.312505060153116,0.982737867435677,0.634130203641083
"S012","S032",177.958886519002,0.770851642333814,0.472739304670512,0.988671195441541,0.744087380815289
"S012","S033",906.204210208609,0.414586657481999,0.0885222416720458,0.917521123772354,0.473543340975466
"S012","S034",1797.20928823227,0.108948554590074,0.0557556390202999,0.825242887301922,0.329982360304098
"S012","S035",913.426789686439,0.516240876532054,0.193882644661078,0.887273604699982,0.532465708631038
"S012","S036",369.166800817251,0.852497969394087,0.375697165809413,0.895705306498299,0.7079668139006
"S012","S037",1017.07388017838,0.301952181157678,0.162452745092234,0.852596804328322,0.439000576859411
"S012","S038",1213.85940097779,0.314513159295182,0.0534796204525783,0.833856864553938,0.400616548100566
"S012","S039",222.74451578041,0.733578315303225,0.995803498055556,0.947101621464998,0.89216114494126
"S012","S040",2108.45482890748,0.0990633809387253,0.0769218243025831,0.728156423454352,0.301380542898554
"S012","S041",847.103031470072,0.74546640616365,0.170792747217651,0.810721875493003,0.575660342958101
"S012","S042",1915.53307712409,0.0990633809387253,0.0911241307396624,0.764945735600553,0.31837774909298
"S012","S043",879.015936860052,0.394609127557344,0.0926769907576019,0.885071109037078,0.457452409117341
"S012","S044",107.402296438622,0.717991986201885,0.70088805599305,0.958878466476032,0.792586169556989
"S012","S045",2098.88859863346,0.0990633809387253,0.115482451027583,0.765404515836053,0.326650115934121
"S012","S046",158.07421263679,0.502110695361228,0.591949171128734,0.922482564486153,0.672180810325372
"S012","S047",169.435598674441,0.88093891774713,0.819673139187051,0.902018234243449,0.867543430392543
"S012","S048",1705.53587567791,0.138628218557843,0.0473185650440548,0.747070856636084,0.311005880079327
"S012","S049",109.994304718511,0.934323646435964,0.248119473982351,0.938404356041383,0.706949158819899
"S012","S050",1980.66827257288,0.137949155331426,0.299189979324376,0.701246903042523,0.379462012566108
"S012","S051",909.902768092025,0.602637192473398,0.180420381919085,0.91880041189908,0.567285995430521
"S012","S052",1037.66432892114,0.384206815893782,0.167077022635306,0.880850101757208,0.477377980095432
"S012","S053",976.785850396785,0.553984841251534,0.12845734185164,0.891884601483179,0.524775594862118
"S012","S054",181.22937944387,0.797978866991389,0.228846147094355,0.928787988922942,0.651871001002896
"S012","S055",1064.40712626126,0.40128744261814,0.209382940528972,0.795254636856406,0.468641673334506
"S012","S056",217.993241344809,0.977551890087637,0.824944635464545,0.948989761055615,0.917162095535932
"S012","S057",1939.97739289224,0.120565336522782,0.0423804399334726,0.758962391499713,0.307302722651989
"S012","S058",974.517270170623,0.34807697948496,0.0856090621505472,0.880079558099869,0.437921866578459
"S012","S059",797.953488612721,0.442553023121352,0.0832402194062785,0.884827369652179,0.470206870726603
"S012","S060",1936.39376241596,0.120373156101243,0.202251699889922,0.734127585205355,0.352250813732173
"S013","S014",880.946161149064,0.31014440641805,0.379229374948367,0.861217098697822,0.51686362668808
"S013","S015",1967.56402775546,0.0658327276625447,0.182768299994397,0.834045114661177,0.360882047439373
"S013","S016",62.0378364177864,0.688427146396792,0.898787875754041,0.99304695438348,0.860087325511438
"S013","S017",257.797555365294,0.700091677331772,0.774204796530467,0.873331642477239,0.782542705446493
"S013","S018",1061.44202737141,0.338267389384251,0.192359044086788,0.813459013838537,0.448028482436525
"S013","S019",2002.41935968067,0.114845418239917,0.0676729156357257,0.742136685666488,0.308218339847377
"S013","S020",1981.47963094629,0.0650821767954484,0.359833538084423,0.681904922176805,0.368940212352226
"S013","S021",69.460606582547,0.744453354440063,0.823392221364179,0.880169520072416,0.816005031958886
"S013","S022",1080.4603315994,0.232440485595715,0.146958970412457,0.802928394465028,0.394109283491067
"S013","S023",141.61116530201,0.763355779275494,0.836413438480612,0.898016278648187,0.832595165468098
"S013","S024",17.8708923551713,0.786057631230887,0.30925249903471,0.938278275461077,0.677862801908891
"S013","S025",1281.23617210965,0.176033681299965,0.108469661370332,0.804747357455228,0.363083566708509
"S013","S026",2111.18033879709,0.0650821767954484,0.227643202780767,0.726833479979736,0.339852953185317
"S013","S027",1133.38275656568,0.138785384779917,0.130402657955143,0.82946132163057,0.366216454788543
"S013","S028",112.829280490941,0.896063808890981,0.752457404170483,0.878107105350378,0.842209439470614
"S013","S029",1921.68071233917,0.0723137683790409,0.185057762284344,0.747596791738446,0.33498944080061
"S013","S030",84.1582437992256,0.677967443083828,0.681943346919327,0.868041460386292,0.742650750129816
"S013","S031",164.492628668854,0.924156277520701,0.439981824816693,0.918152104595086,0.760763402310827
"S013","S032",195.701272726305,0.506430351902308,0.6655786688049,0.935072288555439,0.702360436420882
"S013","S033",1061.08566063786,0.272373119952034,0.124632149663906,0.863246515239178,0.420083928285039
"S013","S034",1945.51869898974,0.0715764899627803,0.0784994258587455,0.799111426491381,0.316395780770969
"S013","S035",1069.6063010669,0.339157412932213,0.272971067273187,0.856757183400134,0.489628554535178
"S013","S036",306.380779462347,0.770647140243124,0.266845716751006,0.930845636335045,0.656112831109725
"S013","S037",1171.4446299861,0.198375071107563,0.228720313191542,0.839168642116711,0.422088008805272
"S013","S038",1368.84772601169,0.206627321254108,0.0752949759779911,0.788036848531942,0.356653048588014
"S013","S039",143.676731720752,0.895575984828643,0.707287470772652,0.976672369782141,0.859845275127812
"S013","S040",2257.63654534786,0.0650821767954484,0.10829970115779,0.717609127030161,0.296997001661133
"S013","S041",1001.38321093233,0.489752883267932,0.240462360991722,0.783230434704675,0.50448189298811
"S013","S042",2063.25065698117,0.0650821767954484,0.12829539882659,0.739291643149255,0.310889739590431
"S013","S043",1039.09360851792,0.259248379788997,0.130481700014939,0.819790774866249,0.403173618223395
"S013","S044",261.337180715247,0.47170287285682,0.986793640131627,0.940635615586265,0.799710709524904
"S013","S045",2241.3342764356,0.0650821767954484,0.162589941783743,0.740947903895532,0.322873340824908
"S013","S046",64.7495717888441,0.764276573666421,0.833416509749762,0.895243489394458,0.830978857603547
"S013","S047",25.1465257981168,0.578754953117063,0.866526031329247,0.941603392698801,0.795628125715037
"S013","S048",1857.01648980356,0.0910752908241663,0.0666207087513716,0.709921655710325,0.289205885095288
"S013","S049",244.742620822646,0.613827391769776,0.349332132035956,0.910922030391646,0.624693851399126
"S013","S050",2117.86611739482,0.0906291631780255,0.421235268976155,0.678577617860785,0.396814016671655
"S013","S051",1067.87651604765,0.395917643153388,0.254017291214387,0.860152424743948,0.503362453037241
"S013","S052",1194.06237301133,0.252414319812909,0.235230921598531,0.831109509182256,0.439584916864565
"S013","S053",1132.94372749439,0.363954258765224,0.180857537638891,0.865168977990504,0.469993591464873
"S013","S054",200.955580071824,0.82329889844528,0.322196848113468,0.885581609986969,0.677025785515239
"S013","S055",1210.23779462446,0.263635866641997,0.294794228977554,0.767421028070268,0.441950374563273
"S013","S056",185.389735453931,0.672061635641383,0.585931868972641,0.881978718694351,0.713324074436125
"S013","S057",2090.33791279347,0.0792084266923202,0.0596682283778936,0.735831707095393,0.291569454055202
"S013","S058",1130.74530384544,0.228677916124001,0.120530628743702,0.832587894438891,0.393932146435531
"S013","S059",956.124998816045,0.290746326434784,0.117195489937257,0.832423136782064,0.413454984384702
"S013","S060",2080.64493289674,0.0790821689364,0.284754019490902,0.712512247052463,0.358782811826588
"S014","S015",1087.40568054316,0.212264758932352,0.481946579215498,0.955601792292961,0.549937710146937
"S014","S016",819.489311687332,0.450511587233794,0.42193423518337,0.855658469687016,0.576034764034727
"S014","S017",624.228708798045,0.44300541837619,0.293601201070276,0.854242164192251,0.530282927879572
"S014","S018",310.717134006096,0.916861678515942,0.507236666761319,0.923083041896184,0.782393795724482
"S014","S019",1121.87695754012,0.370296596886271,0.17844850664572,0.860336366191344,0.469693823241112
"S014","S020",1107.5201476912,0.209844754406832,0.948854603189469,0.790112413360342,0.649603923652215
"S014","S021",812.293337679963,0.416606902995721,0.460569537953696,0.870642454163517,0.582606298370978
"S014","S022",233.225314389234,0.749458899743635,0.38752000799639,0.897209269571217,0.678062725770414
"S014","S023",1022.55607413824,0.406290768784655,0.317192545473417,0.809572816539233,0.511018710265768
"S014","S024",863.4801279111,0.394556829036054,0.815476119371859,0.814466480727001,0.674833143044971
"S014","S025",476.395083406235,0.567586187779527,0.286026527837146,0.900054509782697,0.58455574179979
"S014","S026",1231.68060641709,0.209844754406832,0.600278400932843,0.843292669212339,0.551138608184005
"S014","S027",328.08704235146,0.447486338324752,0.343862228428106,0.926549141503017,0.572632569418625
"S014","S028",768.191899750701,0.346118661796979,0.503987830867893,0.821156742430931,0.557087745031934
"S014","S029",1041.80418022765,0.233161607569242,0.487983723068764,0.864152684620069,0.528432671752691
"S014","S030",854.620337825025,0.210267810205997,0.556100996749264,0.8197154368309,0.528694747928721
"S014","S031",766.482628067335,0.286621900129173,0.861920546618858,0.85563584715931,0.668059431302447
"S014","S032",723.435233072482,0.612412753803268,0.569773931651541,0.868470274618775,0.683552320024528
"S014","S033",239.786219583221,0.878213871717862,0.328645822019654,0.905342565968337,0.704067419901951
"S014","S034",1066.26697968131,0.230784397466452,0.206997218687063,0.920944299350402,0.452908638501306
"S014","S035",262.420571420897,0.914455632081491,0.719804649390236,0.954571157378591,0.862943812950106
"S014","S036",843.26373661489,0.402446710332573,0.101195734371133,0.803648737810351,0.435763727504686
"S014","S037",329.000563218845,0.639621631093256,0.603118661951445,0.974040434846853,0.738926909297185
"S014","S038",518.457674274936,0.666229398235836,0.198547319780391,0.875713368574451,0.580163362196893
"S014","S039",834.671402662098,0.346307194109713,0.268224185449924,0.86755187378031,0.494027751113316
"S014","S040",1378.94057598718,0.209844754406832,0.285578355243538,0.832178490084474,0.442533866578281
"S014","S041",188.694842007647,0.63326713739504,0.634081579319801,0.902451368198864,0.723266694971235
"S014","S042",1183.32961922369,0.209844754406832,0.338305540925088,0.854826290270696,0.467658861867539
"S014","S043",311.274128695728,0.835895713171593,0.344070656532619,0.838790921234657,0.672919096979623
"S014","S044",630.784001909011,0.657499507136119,0.384304640327619,0.843363140100487,0.628389095854742
"S014","S045",1361.18869507483,0.209844754406832,0.428737731105035,0.857552525969838,0.498711670493902
"S014","S046",894.780592793933,0.237036104278993,0.455029832637024,0.80349217566959,0.498519370861869
"S014","S047",896.213817032287,0.535882077116874,0.328612125237479,0.812515560808362,0.559003254387572
"S014","S048",983.453849806811,0.293654468497504,0.175673914396642,0.808076867738098,0.425801750210748
"S014","S049",737.596712974622,0.505263223141359,0.921163166971225,0.818203912756371,0.748210100956318
"S014","S050",1243.33274230088,0.292216017128049,0.900279256934286,0.78642470810574,0.659639994056025
"S014","S051",287.895007442196,0.783355861455998,0.669824934444944,0.894118572332137,0.78243312274436
"S014","S052",368.658178311316,0.813860622953405,0.620286657990452,0.901700899975092,0.778616060306316
"S014","S053",313.172717727824,0.852152156345876,0.476908039266514,0.961785113140094,0.763615102917495
"S014","S054",885.555860620379,0.376709366432687,0.849609416879523,0.80881269326964,0.678377158860617
"S014","S055",330.251084651529,0.850042306700951,0.777350723470963,0.884720371938358,0.837371134036758
"S014","S056",777.618942414362,0.461482087311923,0.222202576432823,0.880470187446778,0.521384950397174
"S014","S057",1213.62645574875,0.255392085277699,0.157340734446053,0.852466134866424,0.421732984863392
"S014","S058",312.152449435313,0.737327230128283,0.317830412689187,0.908078979601889,0.65441220747312
"S014","S059",226.428009143017,0.937454683747805,0.309035896687099,0.895814618148197,0.714101732861034
"S014","S060",1199.76731120156,0.254984991829269,0.750875428702409,0.826241204509734,0.610700541680471
"S015","S016",1905.84867459997,0.0956277334604123,0.203349761300533,0.829177476296221,0.376051657019055
"S015","S017",1711.51161330283,0.0940344383373475,0.141500094509381,0.81632288740922,0.350619140085316
"S015","S018",999.214430410731,0.194617423164498,0.950141444412336,0.903027590373785,0.68259548598354
"S015","S019",111.961876970329,0.573229029694659,0.370266154676715,0.87294300973771,0.605479398036361
"S015","S020",123.299816666472,0.988599122446459,0.507924583593196,0.803331005429645,0.766618237156433
"S015","S021",1899.24248633052,0.0884309638339403,0.221969913307646,0.831997117988804,0.38079933171013
"S015","S022",915.264087544278,0.283224015359562,0.804072535647388,0.87437009722722,0.653888882744723
