"scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","source_citation","project_pi","verbatim_family","verbatim_scientific_name","name_submitted","family_matched","name_matched","name_matched_author","higher_plant_group","tnrs_warning","matched_taxonomic_status","scrubbed_taxonomic_status","scrubbed_family","scrubbed_genus","scrubbed_specific_epithet","scrubbed_taxon_name_no_author","scrubbed_taxon_canonical","scrubbed_author","scrubbed_taxon_name_with_author","scrubbed_species_binomial_with_morphospecies","access","id"
"Populus tremuloides","diameter at breast height (1.3 m)","20.066","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42222
"Populus tremuloides","diameter at breast height (1.3 m)","4.318","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42239
"Populus tremuloides","diameter at breast height (1.3 m)","5.334","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42240
"Populus tremuloides","diameter at breast height (1.3 m)","5.842","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42242
"Populus tremuloides","diameter at breast height (1.3 m)","6.35","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42251
"Populus tremuloides","diameter at breast height (1.3 m)","7.366","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42252
"Populus tremuloides","diameter at breast height (1.3 m)","25.4","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42255
"Populus tremuloides","diameter at breast height (1.3 m)","14.732","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42259
"Populus tremuloides","diameter at breast height (1.3 m)","23.114","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42262
"Populus tremuloides","diameter at breast height (1.3 m)","15.748","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42265
"Populus tremuloides","diameter at breast height (1.3 m)","15.748","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42267
"Populus tremuloides","diameter at breast height (1.3 m)","36.068","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42268
"Populus tremuloides","diameter at breast height (1.3 m)","20.828","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42269
"Populus tremuloides","diameter at breast height (1.3 m)","32.766","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42273
"Populus tremuloides","diameter at breast height (1.3 m)","32.766","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42274
"Populus tremuloides","diameter at breast height (1.3 m)","33.02","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42275
"Populus tremuloides","diameter at breast height (1.3 m)","12.954","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42278
"Populus tremuloides","diameter at breast height (1.3 m)","15.494","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42280
"Populus tremuloides","diameter at breast height (1.3 m)","5.08","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42281
"Populus tremuloides","diameter at breast height (1.3 m)","19.558","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42286
"Populus tremuloides","diameter at breast height (1.3 m)","19.812","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42287
"Populus tremuloides","diameter at breast height (1.3 m)","38.862","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42292
"Populus tremuloides","diameter at breast height (1.3 m)","35.052","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42300
"Populus tremuloides","diameter at breast height (1.3 m)","3.302","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42301
"Populus tremuloides","diameter at breast height (1.3 m)","15.494","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42303
"Populus tremuloides","diameter at breast height (1.3 m)","3.048","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42308
"Populus tremuloides","diameter at breast height (1.3 m)","16.256","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42309
"Populus tremuloides","diameter at breast height (1.3 m)","5.588","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42310
"Populus tremuloides","diameter at breast height (1.3 m)","19.05","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42314
"Populus tremuloides","diameter at breast height (1.3 m)","22.352","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42315
"Populus tremuloides","diameter at breast height (1.3 m)","22.86","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42324
"Populus tremuloides","diameter at breast height (1.3 m)","20.066","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42325
"Populus tremuloides","diameter at breast height (1.3 m)","6.35","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42329
"Populus tremuloides","diameter at breast height (1.3 m)","21.844","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42331
"Populus tremuloides","diameter at breast height (1.3 m)","11.684","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42335
"Populus tremuloides","diameter at breast height (1.3 m)","7.62","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42336
"Populus tremuloides","diameter at breast height (1.3 m)","4.318","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42337
"Populus tremuloides","diameter at breast height (1.3 m)","4.064","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42338
"Populus tremuloides","diameter at breast height (1.3 m)","3.81","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42340
"Populus tremuloides","diameter at breast height (1.3 m)","20.32","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42344
"Populus tremuloides","diameter at breast height (1.3 m)","18.796","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42362
"Populus tremuloides","diameter at breast height (1.3 m)","5.08","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42364
"Populus tremuloides","diameter at breast height (1.3 m)","8.128","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42365
"Populus tremuloides","diameter at breast height (1.3 m)","5.334","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42366
"Populus tremuloides","diameter at breast height (1.3 m)","14.986","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42367
"Populus tremuloides","diameter at breast height (1.3 m)","20.574","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42371
"Populus tremuloides","diameter at breast height (1.3 m)","14.224","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42372
"Populus tremuloides","diameter at breast height (1.3 m)","12.7","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42373
"Populus tremuloides","diameter at breast height (1.3 m)","16.256","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42375
"Populus tremuloides","diameter at breast height (1.3 m)","19.304","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42384
"Populus tremuloides","diameter at breast height (1.3 m)","19.304","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42393
"Populus tremuloides","diameter at breast height (1.3 m)","7.874","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42396
"Populus tremuloides","diameter at breast height (1.3 m)","3.048","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42397
"Populus tremuloides","diameter at breast height (1.3 m)","14.732","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42398
"Populus tremuloides","diameter at breast height (1.3 m)","5.08","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42399
"Populus tremuloides","diameter at breast height (1.3 m)","17.018","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42400
"Populus tremuloides","diameter at breast height (1.3 m)","17.018","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42401
"Populus tremuloides","diameter at breast height (1.3 m)","22.606","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42404
"Populus tremuloides","diameter at breast height (1.3 m)","21.336","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42405
"Populus tremuloides","diameter at breast height (1.3 m)","24.638","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42406
"Populus tremuloides","diameter at breast height (1.3 m)","20.32","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42407
"Populus tremuloides","diameter at breast height (1.3 m)","19.05","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42409
"Populus tremuloides","diameter at breast height (1.3 m)","21.082","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42411
"Populus tremuloides","diameter at breast height (1.3 m)","5.588","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42428
"Populus tremuloides","diameter at breast height (1.3 m)","4.318","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42431
"Populus tremuloides","diameter at breast height (1.3 m)","19.304","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42435
"Populus tremuloides","diameter at breast height (1.3 m)","35.052","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42455
"Populus tremuloides","diameter at breast height (1.3 m)","31.75","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42471
