Species Name,Environment,Latitude,Longitude,Elevation (m),Exposition,Maturity,Life History,Functional Group,Trait Name,Trait Value,Data Flag
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),150,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),63.22957198,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),1.63,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf P (%),0.25,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Stem Specific Density (mg/mm3),0.510177429,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.313605857,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.275,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Osmotic Potential (MPa),-0.467181,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Pubescence (%),3.409316482,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),0.8125,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),5.25,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Cellulose (%),21.19,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Lignin (%),4.24,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),105,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),63.87795276,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),1.78,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf P (%),0.22,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Stem Specific Density (mg/mm3),0.550298876,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.292289988,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.285,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Osmotic Potential (MPa),-0.8097804,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Pubescence (%),2.754411005,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),0.81125,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),4.03,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Cellulose (%),21.22,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Lignin (%),3.39,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),147,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),60.53097345,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),1.73,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf P (%),0.24,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Stem Specific Density (mg/mm3),0.497215383,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.298310454,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.285,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Osmotic Potential (MPa),-0.9056124,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Pubescence (%),1.664402174,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),0.855,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),5.133,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Cellulose (%),24.61,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Lignin (%),3.82,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),104,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),61.86708861,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),1.39,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf P (%),0.15,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.290708372,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.28,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),0.9775,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),2.324,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Cellulose (%),21.63,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Lignin (%),2.97,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),140,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),64.4137931,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),1.91,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf P (%),0.19,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.267034991,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.275,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),1.1675,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),7.328,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Cellulose (%),22.79,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Lignin (%),3.38,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),115,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),66.60516605,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),1.35,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf P (%),0.24,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.271724599,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.295,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),1.35375,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),9.346,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Cellulose (%),27.48,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Lignin (%),4.65,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),165,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),62.67605634,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),1.43,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf P (%),0.2,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.342995169,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.27,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),0.89,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),10.394,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Cellulose (%),23.47,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Lignin (%),3.54,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),88,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),54.83870968,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),1.58,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf P (%),0.17,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.307583274,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.26,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),1.19,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),4.579,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Cellulose (%),24.3,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Lignin (%),3.04,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),93,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),160,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),169,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),115,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),192,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),142,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),164,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),113,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),150,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),165,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),170,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Senescence Date (DOY),266,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Senescence Date (DOY),263,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Senescence Date (DOY),263,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Senescence Date (DOY),274,
Liatris punctata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Senescence Date (DOY),288,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),102.9635672,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),2.62,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Stem Specific Density (mg/mm3),0.396384279,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.180683828,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.595,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Osmotic Potential (MPa),-0.6732198,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Pubescence (%),0,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),9.4675,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),1.772,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Cellulose (%),9.62,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Lignin (%),3.21,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),605,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),115.5156538,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),1.53,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Stem Specific Density (mg/mm3),0.428311885,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.175984443,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.315,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Osmotic Potential (MPa),-0.7235316,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Pubescence (%),0,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),6.2725,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),2.899,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Cellulose (%),16.71,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Lignin (%),3.42,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),490,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),139.3975904,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),1.44,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Stem Specific Density (mg/mm3),0.511647947,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.19894535,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.335,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Osmotic Potential (MPa),-0.6372828,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Pubescence (%),0,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),2.8925,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),2.164,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Cellulose (%),18.45,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Lignin (%),2.59,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),550,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),140.5982906,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),1.74,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Stem Specific Density (mg/mm3),0.399947258,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.18338558,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.265,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Osmotic Potential (MPa),-0.7091568,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Pubescence (%),0,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),4.1125,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),2.004,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Cellulose (%),14.08,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Lignin (%),0.86,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),580,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),126.4163373,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),1.6,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf P (%),0.22,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Stem Specific Density (mg/mm3),0.390362216,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.195216049,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.31,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Pubescence (%),0,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),4.7975,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),2.114,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Cellulose (%),17.14,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Lignin (%),5.08,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),490,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),118.6940966,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),1.93,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.181670458,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.37,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),3.3175,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),2.216,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),600,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),118.7454677,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),1.99,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.196103527,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.43,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),8.1875,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),1.885,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),560,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),119.5619335,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),1.34,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.206166303,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.46,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),3.9575,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),1.734,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),715,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),122.7443609,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),1.5,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.187853107,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.285,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),4.8975,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),2.361,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),450,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),127.8177458,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),1.86,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Dry Matter Content (g/g),0.218039216,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Thickness (mm),0.365,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Individual Leaf Area (cm2),5.33,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf Toughness (N),2.651,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),535,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),685,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),635,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),535,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),930,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),490,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),848,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),700,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),985,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),575,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Plant Height (mm),725,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Senescence Date (DOY),229,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Senescence Date (DOY),288,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Senescence Date (DOY),288,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Senescence Date (DOY),190,
Linaria dalmatica,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Senescence Date (DOY),240,
Mertensia lanceolata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Specific Leaf Area (cm2/g),134.3333333,
Mertensia lanceolata,Mixedgrass,41.183333,-104.9,1930,natural environment,mature,Perennial,Forb,Leaf N (%),3,
